data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6331004,231,ETH5346,5346,2019-10-24,2019,1,Riots,Mob violence,Rioters (Ethiopia),Qeerroo Youth,5,Civilians (Ethiopia),Gamo Ethnic Group (Ethiopia),7,57,Eastern Africa,Ethiopia,Oromia,Bale,Mena,Bale,6.4167,39.7500,1,Fana Broadcasting Corporate; Addis Standard,National,24th October 2019: Riots involving Qeeroo youth were reported in Bale Robe when a popular activist accused the government of attempting to expose him to harm when his guards were removed and a mob was seen heading toward his house. Rioters in Bale Robe attacked minority ethnic Gamo civilians leaving at least six dead. An additional 4 rioters were killed during clashes with rival groups (non-weaponized).,10,1572909430,ETH
6331006,231,ETH5348,5348,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Rioters (Ethiopia),,5,55,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Fana Broadcasting Corporate; Addis Standard,National,"Riots began on the 23rd, when a popular activist accused the government of attempting to expose him to harm when his guards were removed and a mob was seen heading toward his house. At least 7 people were killed during riots in Dire Dawa city during the 3 days of rioting. Fatalities spread across 3 days (1 known fatality on the 23rd, 6 remaining fatalities spread between the 24th and 25th October, 2019. [size=no report]",2,1572909430,ETH
6331007,231,ETH5349,5349,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Private Security Forces (Ethiopia),,8,58,Eastern Africa,Ethiopia,Oromia,East Shewa,Adami Tulu Jido Kombolcha,Ziway,7.9333,38.7167,1,Fana Broadcasting Corporate; Addis Standard,National,"24th October 2019: A popular activist accused the government of attempting to expose him to harm when his guards were removed and a mob was seen heading toward his house. In the ensuing riots involving Qeerroo Youth, at least 3 demonstrators were killed in Ziway by a private security guard at a popular resort/hotel on the 24th October, 2019. [size=no report]",3,1572909430,ETH
6410182,231,ETH5316,5316,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Bole,8.9780,38.8340,1,Oromiya Media Network,International,"24 October 2019: Qerroo youth demonstrators continued to surround the home of a popular activist in Bole, Addis Ababa, burning tires and copies of the prime minister's newly released book. Some scuffles occurred with local police and rival groups.",0,1575999996,ETH
7211473,231,ETH5326,5326,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Rioters (Ethiopia),,5,55,Eastern Africa,Ethiopia,Harari People,Hundene,Harar,Harar,9.3167,42.1167,1,BBC News,International,"24 October 2019: At least 3 people were killed in Harar during riots. Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Harar. Unknown reason of death in Harar, sources suggest rival mob/mob fighting. One known fatality recorded on the 23rd October, remaining fatalities recorded on the 24th October. No reported riots in Harar on the 25th October.",2,1600121121,ETH
7211481,231,ETH5317,5317,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,,,0,50,Eastern Africa,Ethiopia,Oromia,East Shewa,Adaa,Debre Zeyit,8.7500,38.9830,1,BBC News,International,"24 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Bishooftu (Debre Zeyit). Protesters burned pictures of the Prime Minster, Abiy Ahmed and blocked roads with burning tires. Stores, factories, and heavy equipment were burned and destroyed.",0,1600121121,ETH
7211490,231,ETH5318,5318,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Oromia,Arsi,Asela,Asela,7.9500,39.1333,1,BBC News,International,"24 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Asela. Protesters burned pictures of the Prime Minster, Abiy Ahmed and blocked roads with burning tires. At least one person was injured in Asela by federal police as they attempted to stop rioters.",0,1600121122,ETH
6331622,231,ETH5338,5338,2019-10-24,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Private Security Forces (Ethiopia),,8,58,Eastern Africa,Ethiopia,Oromia,East Shewa,Adama,Nazreth,8.5500,39.2670,1,BBC News,International,"24 October 2019: At least 2 were killed and more than 60 others were injured during rioting in Adama city (Nazreth), Oromiya region. The fatalities occurred when private security guards guarding a flour factory opened fire on rioters who were threatening the area.",2,1572909565,ETH
6331636,231,ETH5336,5336,2019-10-24,2019,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,Arsi,Dodola,Dodola,6.9833,39.1833,1,Ethiopian Observer,National,"24 October 2019: A grenade was tossed into a church in Dodola, injuring dozens of ethnic Amhara people who had fled into the church for safety during riots on the 23rd and 24th October, 2019.",0,1572909565,ETH
7210496,231,ETH5313,5313,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,,,0,50,Eastern Africa,Ethiopia,Oromia,Bale,Mena,Bale,6.4167,39.7500,1,Addis Standard,National,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Bale Robe. Protesters burned pictures of the Prime Minster, Abiy Ahmed and blocked roads with burning tires. Stores, factories, and heavy equipment was burned and destroyed.",0,1600121118,ETH
7210007,231,ETH5315,5315,2019-10-23,2019,1,Riots,Mob violence,Rioters (Ethiopia),Qeerroo Youth,5,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,57,Eastern Africa,Ethiopia,Oromia,Arsi,Arsi Negele,Arsi Negele,7.3333,38.6667,1,Addis Standard; Ethiopian Observer,National,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests in Arsi Negele. Protesters burned pictures of the Prime Minster, Abiy Ahmed and blocked roads with burning tires. Stores, factories, and heavy equipment was burned and destroyed. At least one person is reported to have been injured as a result of scuffles with rival protesters in Arsi Negele. Ethnic Amhara were reportedly attacked by mobs in Arsi, leading to some injuries.",0,1600121116,ETH
6331680,231,ETH5337,5337,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.8500,1,VOA,International,23 October 2019: Three young men were shot and wounded by police in Ambo town during riots and protests. Riots were sparked across Oromiya region when popular activist Jawar Mohammed claimed that someone in the government had tried to assassinate or arrest him.,0,1572909565,ETH
6331003,231,ETH5345,5345,2019-10-23,2019,1,Riots,Mob violence,Rioters (Ethiopia),Qeerroo Youth,5,Civilians (Ethiopia),,7,57,Eastern Africa,Ethiopia,Harari People,Hundene,Harar,Harar,9.3167,42.1167,1,Fana Broadcasting Corporate; Addis Standard,National,"One man was brutally killed by rioters on the 23rd October in Harar city. Riots began on the 23rd, when a popular activist accused the government of attempting to expose him to harm when his guards were removed and a mob involving Qeerroo youth was seen heading toward his house.",1,1572909430,ETH
6331603,231,ETH5339,5339,2019-10-23,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Qeerroo Youth,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Bole,8.9780,38.8340,1,Addis Standard,National,"23 October 2019: A popular Oromo activist living in Addis Ababa (Bole) issued a series of alerts on facebook during the night, claiming that the government had attempted to remove his guards and expose him to a potentially life-threatening situation. Within hours, hundreds of young men from the Qerroo Oromo youth group had surrounded his house, chanting slogans aimed at the prime minster. [size=hundreds]",0,1572909565,ETH
7211477,231,ETH5324,5324,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,BBC News,International,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Dire Dawa. One person killed during riots in Dire Dawa on the 23rd October (reason for fatality unknown - sources suggest clashes with local police)",1,1600121121,ETH
7211478,231,ETH5319,5319,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Oromia,Arsi,Dodola,Dodola,6.9833,39.1833,1,BBC News,International,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Dodola. In the city, rioters clashed with federal police, resulting in at least two reported fatalities.",2,1600121121,ETH
6331626,231,ETH5335,5335,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Aweday,9.3577,42.0458,1,BBC News,International,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Aweday. Rioters clashed with federal and local police, burned tires, and torched shops owned by non-Oromos. One person killed during riots in Aweday on the 23rd October.",1,1572909565,ETH
7210491,231,ETH5314,5314,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,Police Forces of Ethiopia (2018-),,1,15,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Alemaya,9.3947,42.0131,1,Addis Standard,National,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including Haramaya (Alemaya). Protesters burned pictures of the Prime Minster, Abiy Ahmed and blocked roads with burning tires. Stores, factories, and heavy equipment was burned and destroyed. At least one person was killed in Haramaya (unknown how he was killed, but sources suggest clashes with police).",1,1600121118,ETH
7210493,231,ETH5340,5340,2019-10-23,2019,1,Riots,Violent demonstration,Rioters (Ethiopia),Qeerroo Youth,5,,,0,50,Eastern Africa,Ethiopia,Oromia,Arsi,Shashamane,Shashamane,7.2000,38.6000,1,Addis Standard,National,"23 October 2019: Allegations pointing towards attempts to harm or arrest a popular Oromo activist sparked protests across Oromiya region, including in Shashamene. Protesters burned pictures of the Prime Minster, Abiy Ahmed and blocked roads with burning tires. Stores, factories, and heavy equipment were burned and destroyed.",0,1600121118,ETH
6410183,231,ETH5323,5323,2019-10-22,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Aweday,9.3577,42.0458,1,Oromiya Media Network,International,"22 October 2019: Thousands of people held a demonstration in Aweday, demanding ethnic clashes cease in Jigjiga. They also asked that the Oromo people who have been arrested in West and east Oromia region be released. [size=thousands]",0,1575999996,ETH
7275199,231,ETH5311,5311,2019-10-19,2019,1,Protests,Protest with intervention,Protesters (Ethiopia),Hedari Seb; Students (Ethiopia),6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Enderta,Mekele,13.5000,39.4667,1,BBC News,International,19 October 2019: Protesters from the 'Hadari Seb' student's group gathered in Mekelle town to demonstrate against ethnically Tigrayan students being sent for university studies to other parts of the country where they could face violence due to their ethnicity. Demonstrators were dispersed by police after being deemed illegal due to lack of pre-approval. No violence occurred.,0,1604354637,ETH
6161207,231,ETH5310,5310,2019-10-18,2019,1,Battles,Armed clash,OLF: Oromo Liberation Front (Splinter Faction),,2,Police Forces of Ethiopia (2018-),,1,12,Eastern Africa,Ethiopia,Benshangul-Gumaz,Kamashi,Kamashi,Kamashi,9.7500,35.8333,1,Bahir Dar Press,New media,"18 October 2019: A Benishangul Regional police officer was killed while traveling from Komashi Zone, Benishangul, to Oromiya region. Anti-OLF sources attributed his death to OLF members in the area.",1,1571834220,ETH
6255352,231,ETH5309,5309,2019-10-18,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Djibouti),,3,Civilians (Ethiopia),Pastoralists (Ethiopia),7,37,Eastern Africa,Ethiopia,Afar,Zone 1,Afambo,Obno,11.1268,41.7236,1,BBC News,International,"14 October 2019: In Afar Region, Afambo Woreda, Obno Kabele, 17 people were killed and 34 wounded when armed gunmen crossed the border from Djibouti, attacking pastoralist villages using heavy and light weapons. The motive for the attack is unknown, although land-related issues revolving around ethnicity control of the area are suspected. The Djiboutian government later issued a statement and made clear that no members of the Djiboutian army were involved in the incident.",17,1572403704,ETH
7214452,231,ETH5308,5308,2019-10-16,2019,1,Battles,Armed clash,Unidentified Communal Militia (Ethiopia),,4,Unidentified Communal Militia (Ethiopia),Police Forces of Ethiopia (2018-),4,44,Eastern Africa,Ethiopia,Southern Nations,Burji,Burji,Burji,5.5648,37.7417,2,VOA,International,16 October 2019: At least 20 people were killed in Burji zone as clashes erupted over issues related to the creation of a special administration zone. Locals divided about the issue and clashed with each other. At least one federal police officer was killed trying to intervene.,20,1600121132,ETH
6159197,231,ETH5306,5306,2019-10-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Afar,Zone 3,Amibara,Galaluaa,9.7510,40.5831,1,Addis Standard,National,"15 October 2019: Protesters condemning the killing of civilians by armed men from Djibouti the previous day demonstrated in Awash, Gawane, Afambo, Konnaba and Galalu cities in Afar region.",0,1571699181,ETH
6159198,231,ETH5304,5304,2019-10-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Afar,Zone 1,Aysaita,Awash,11.5817,41.6286,1,Addis Standard,National,"15 October 2019: Protesters condemning the killing of civilians by armed men from Djibouti the previous day demonstrated in Awash, Gawane, Afambo, Konnaba and Galalu cities in Afar region.",0,1571699181,ETH
6159199,231,ETH5305,5305,2019-10-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Afar,Zone 2,Koneba,Koneba,14.0000,39.8333,1,Addis Standard,National,"15 October 2019: Protesters condemning the killing of civilians by armed men from Djibouti the previous day demonstrated in Awash, Gawane, Afambo, Konnaba and Galalu cities in Afar region.",0,1571699181,ETH
6159200,231,ETH5307,5307,2019-10-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Afar,Zone 3,Gewane,Gewane,10.1664,40.6453,1,Addis Standard,National,"15 October 2019: Protesters condemning the killing of civilians by armed men from Djibouti the previous day demonstrated in Awash, Gawane, Afambo, Konnaba and Galalu cities in Afar region.",0,1571699181,ETH
6159201,231,ETH5303,5303,2019-10-15,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Afar,Zone 1,Afambo,Afambo,11.4770,41.6840,1,Addis Standard,National,"15 October 2019: Protesters condemning the killing of civilians by armed men from Djibouti the previous day demonstrated in Awash, Gawane, Afambo, Konnaba and Galalu cities in Afar region.",0,1571699181,ETH
6159202,231,ETH5302,5302,2019-10-14,2019,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Bodi Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Southern Nations,South Omo,Bako Gazer,Jinka,5.2833,36.7667,2,AFP,International,"As reported to have taken place throughout the past month, by October 15, at least 40 people have been killed following clashes between Bodi Tribesmen and Federal government soldiers in the lower Omo valley during a disarmament campaign. Clashes are reported to have begun as part of resettlement programs tied to the building of the Gibe III dam and sugar plantations. Four events were coded for four weeks between from September 15 to October 15 (16, 23, 30 September and 14 October), and fatalities were split for each event (10).",10,1571699181,ETH
7212032,231,ETH5297,5297,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Balderas Movement,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Shewa (Amhara),Basona Worena,Debre Berhan,9.6833,39.5333,1,Ethiopian DJ,New media,"12 October 2019: Frustrated demonstrators attempting to reach Addis Ababa from Amhara region protested in Debre Birhan, north Shewa, claiming that Oromo Youth (Qeerroo) had closed the roads to block a planned protest by the Balderas movement. No information if any violence occurred. [size=no report]",0,1600121123,ETH
6255384,231,ETH5293,5293,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Borena,Arero,Borana Zone,5.0000,39.0000,2,BBC News,International,12 October 2019: Borana zone residents held a support demonstration after hearing prime minister Abiy Ahmed received a nobel prize. [size=no report],0,1572403704,ETH
6254949,231,ETH5295,5295,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Guji,Guji,Negele,9.8167,37.0833,1,BBC News,International,12 October 2019: Locals gathered in Guji zone held a support demonstration after hearing prime minster Abiy Ahmed received a nobel prize. [size=no report],0,1572403703,ETH
6023536,231,ETH5292,5292,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.0667,34.5333,1,ENA,National,"12 October 2019: Residents of Assosa town rallied in demonstration to show their support of President Abiy Ahmed, who had recently won the Nobel prize. Leaders of the rally spoke to fellow residents of the town, encouraging them to support the president and his reforms. [size=no report]",0,1571091346,ETH
6254997,231,ETH5298,5298,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Oromia-Finfinne,Sululta,Sululta,9.1833,38.7500,1,BBC News,International,12 October 2019: Residents of Sultulta held a support demonstration after hearing prime minster Abiy Ahmed received a nobel prize. [size=no report],0,1572403703,ETH
6255263,231,ETH5294,5294,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Shewa,Adama,Nazreth,8.5500,39.2670,1,BBC News,International,12 October 2019: Residents in Adama city (Nazret) held a support demonstration after hearing prime minster Abiy Ahmed received a nobel prize. [size=no report],0,1572403704,ETH
6255010,231,ETH5296,5296,2019-10-12,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Jimma,Kersa,Jima,7.6667,36.8333,1,BBC News,International,12 October 2019: Residents in Jima held a support demonstration after hearing prime minster Abiy Ahmed received a nobel prize. [size=no report],0,1572403703,ETH
6023399,231,ETH5291,5291,2019-10-11,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Qeerroo Youth Organization,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.0330,38.7000,2,Borkena Ethiopian News,National,11 October 2019: A group of Oromo youth (Qeerroo) protested outside the office building of the Baldera organization as they held a press conference. [size=no report],0,1571091345,ETH
6268953,231,ETH5290,5290,2019-10-10,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Afar Ethnic Militia (Ethiopia),3,Civilians (Ethiopia),Pastoralists (Ethiopia),7,37,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,2,Halgan Media,Regional,"10 October 2019: Paramilitaries from Afar region attacked pastoralist civilians in Alaale town, Sitti province of Somali region. 1 person was killed and 5 others injured.",1,1572403720,ETH
6023537,231,ETH5288,5288,2019-10-09,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Somali Youth Federation,6,,,0,60,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.3500,42.8000,1,Ethiopia Live Updates,New media,9 October 2019: Members of the Somali Youth Federation gathered in Jijiga and demonstrated against what they saw discriminatory hiring practices by Ethiopian airlines. [size=no report],0,1571091346,ETH
6763425,231,ETH5289,5289,2019-10-09,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Saharti Samre,Adi Dairo,13.3227,39.1957,1,Mereja Forum,National,"9 October 2019: Residents of Adi Dearo town, located in upper Adiyabo of Western Tigray demonstrated against a local government official who was accused of engaging in serious sexual and financial crimes. Some news outlets have reported that demonstrators were shouting anti-TPLF slogans. [size=no report]",0,1580160984,ETH
6023538,231,ETH5281,5281,2019-10-08,2019,1,Protests,Protest with intervention,Protesters (Ethiopia),Balderas Movement,6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.0330,38.7000,2,Ethiopia Live Updates,New media,"12 October 2019: Several people were arrested shortly after attempting to start a demonstration in Giorgis subcity, located in the capital, Addis Ababa. Those arrested were followers of the Baldares movement which opposes the current presidency and was planning a large rally in Meskal square the same day. The Addis Ababa city council had previously banned protests on the (12 October) citing security concerns. Additional small protest groups were reported in 4 Kilo, Markato, and French Embassy area. [size=no report]",0,1571091346,ETH
7273122,231,ETH5284,5284,2019-10-08,2019,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Fano Youth Militia,,4,14,Eastern Africa,Ethiopia,Amhara,South Gonder,Ebenat,Melza,12.0166,38.2000,1,Addis Standard,National,"On 8 October 2019, Amhara special forces in South Gondor, Abnat Woreda, Dega Melza area shot and killed Sergeant Aschalew Dese, a leader of the Amhara youth group 'Fano'. The language of the report suggests an armed conflict occurred, but it is not clear.",1,1604354627,ETH
6410184,231,ETH5286,5286,2019-10-08,2019,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Oromiya Media Network,International,"8 October 2019: A civilian was injured by local security forces, in Jijiga town. No further details.",0,1575999996,ETH
6410185,231,ETH5287,5287,2019-10-08,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Oromiya Media Network,International,8 October 2019: Oromo community members in Dire Dawa city held a protest demonstration denouncing the wounding of a civilian by Somali regional security forces earlier (no details). [size=no report],0,1575999996,ETH
6023372,231,ETH5282,5282,2019-10-08,2019,1,Protests,Protest with intervention,Protesters (Ethiopia),,6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Amhara,Bar Dar Sp. Zone,Bahir Dar Zuria,Bahir Dar,11.6000,37.3833,1,Addis Standard,National,"8 October 2019: A court decision to overrule police requests to postpone hearings sparked street demonstrations in Bahir Dar. Police later intervened, firing tear gas on protesters. [size=no report]",0,1571091345,ETH
7211470,231,ETH5283,5283,2019-10-08,2019,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,Oromia Zone,Bati,Jile Timuga,10.1905,40.0218,1,BBC News,International,"8 October 2019: Clashes erupted between Amhara Liyu police and local Oromo militiamen after a Liyu Policeman shot and killed an Oromo man (presumed armed). More militiamen attacked the Liyu police headquarters, resulting in 3 more fatalities.",4,1600121121,ETH
6262516,231,ETH5285,5285,2019-10-08,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Women (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Deutsche Welle,International,"7th and 8th October 2019: Hundreds of women gathered in front of the administration buildings in Dire Dawa to conduct a peaceful demonstration against the government's lack of a final solution for conflicts in the areas of Dire Dawa, Ginchi Gara, and Amstagna. The protest lasted two days. [size=hundreds]",0,1572403712,ETH
6262479,231,ETH5280,5280,2019-10-07,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),Women (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Deutsche Welle,International,"7th and 8th October 2019: Hundreds of women gathered in front of the administration buildings in Dire Dawa to conduct a peaceful demonstration against the government's lack of a final solution for conflicts in the areas of Dire Dawa, Ginchi Gara, and Amstagna. The protest lasted two days. [size=hundreds]",0,1572403712,ETH
6763424,231,ETH5279,5279,2019-10-06,2019,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,12,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Eferatana Gidem,Ataye,10.3502,39.9362,1,Deutsche Welle,International,"6 October 2019: Armed gunmen opened fire on Amhara regional special security forces in Ataye town, North Shawa. 5 civilians were killed in the ensuing gun battle, along with 3 soldiers. Local authorities blamed the attack on the OLF (Oromo Liberation Front), while a spokesman for the OLF denied the allegations.",8,1580160984,ETH
6159204,231,ETH5301,5301,2019-09-30,2019,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Bodi Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Southern Nations,South Omo,Bako Gazer,Jinka,5.2833,36.7667,2,AFP,International,"As reported to have taken place throughout the past month, by October 15, at least 40 people have been killed following clashes between Bodi Tribesmen and Federal government soldiers in the lower Omo valley during a disarmament campaign. Clashes are reported to have begun as part of resettlement programs tied to the building of the Gibe III dam and sugar plantations. Four events were coded for four weeks between from September 15 to October 15 (16, 23, 30 September and 14 October), and fatalities were split for each event (10).",10,1571699181,ETH
6129457,231,ETH5277,5277,2019-09-29,2019,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Twitter,New media,29 Sep. Gonder residents held demonstration against an attack on Amhara people and Amahara Liyu police. Amhara regional presiedency denied any attack in the region. [size=no report],0,1571164645,ETH
6269006,231,ETH5278,5278,2019-09-29,2019,1,Strategic developments,Disrupted weapons use,Police Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,Oromia-Finfinne,Sebeta,Sebeta,8.9167,38.6167,1,Halgan Media,Regional,"29 Sep. Security forces seized about 40 AK-47 riffles hidden in vehicle travelling to Addis Ababa, the capital city. The weapons were seized in Sebeta.",0,1572403720,ETH
6764112,231,ETH5276,5276,2019-09-25,2019,1,Battles,Armed clash,Agaw-Qemant Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Liyu Police,,1,14,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Halgan Media,Regional,"Between 23rd and 29th, unspecified number of people killed and wounded in the clash between Qemant Ethnic militia and Amhara region Liyu police. Unknown fatalities.",3,1580162540,ETH
6128863,231,ETH5275,5275,2019-09-25,2019,1,Strategic developments,Disrupted weapons use,Police Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Afar,Zone 1,Elidar,Deday,11.9036,41.7779,2,Twitter,New media,"25 Sep. 20,000 automatic guns, pistol, 42,392 regular ammunition, 8,484 M14 ammunition and 45 automatic machine gun ammunition were seized in Elidar woreda, Afar region.",0,1571164644,ETH
